logFC	AveExpr	t	P.Value	adj.P.Val	B
GALR3	0.201846074760704	5.7567019150824	1.27734022246714	0.209002228906008	0.440906261068532	-5.74167765439029
LENEP	-0.311497808588979	4.62375377421785	-1.27713972509304	0.209072270029448	0.440988541059739	-5.7419244557074
WDR13	0.136601270741728	7.97045297025122	1.27666865806633	0.209236900597207	0.44121168136093	-5.74250417348951
NEUROD1	0.175323201434916	3.08654880145771	1.27665931126314	0.209240168145407	0.44121168136093	-5.74251567412864
PSD4	0.111549001790049	6.60018808672414	1.27631707706509	0.209359836209823	0.441398509106569	-5.74293671800632
KIF21B	0.135554767738469	4.15678631986583	1.27591676927575	0.209499876023051	0.441628225302003	-5.74342907709602
BAIAP2	0.101192939131179	5.66119461850571	1.27574315380738	0.209560633882886	0.441674753487665	-5.74364257156344
KRCC1	0.100891782346619	9.1400999920712	1.27560842789755	0.209607791220836	0.441674753487665	-5.7438082252582
SHCBP1L	-0.213325350158546	4.67486291235197	-1.2755587473368	0.209625182636695	0.441674753487665	-5.74386930647175
ADAM20	-0.114469196383476	5.27060298444608	-1.27549844602157	0.209646293462895	0.441674753487665	-5.74394344274563
CORO1B	0.164252200674254	6.72512606010359	1.27537212359556	0.209690522735596	0.441702438402869	-5.74409873694815
SEMA6A	-0.154182167954129	5.29446330688554	-1.27525986970818	0.209729832078791	0.441719753064848	-5.74423672416721
TMEM262	-0.159619777175282	3.8513464324768	-1.27509248963965	0.209788455935439	0.441777735575918	-5.74444245409545
PAK4	0.0989989883342958	6.07017780764257	1.27485298647298	0.209872361899897	0.441888932702095	-5.74473678871059
LOC102724985	-0.0866456173370199	8.58064912760933	-1.27361889178103	0.210305106530901	0.442668882013487	-5.74625260975061
PDXDC1	-0.0866456173370199	8.58064912760933	-1.27361889178103	0.210305106530901	0.442668882013487	-5.74625260975061
TBX10	0.089940386686328	6.19422734580448	1.27314289598349	0.210472197164101	0.442942028368885	-5.74683690819464
RPAP2	0.159424085820482	6.00247698920714	1.27303741048777	0.210509239643793	0.442942028368885	-5.74696636749007
SLC35A3	-0.158875852534924	6.58830517555917	-1.27298285112902	0.210528400730228	0.442942028368885	-5.74703332274442
BLCAP	0.103975197938012	10.0176655818156	1.27278071866203	0.210599400481013	0.443025804269208	-5.7472813567619
PRR15L	-0.118922139208158	8.47501820705149	-1.27242805105233	0.210723319316734	0.443220861710163	-5.74771402375566
EPO	0.188786462936761	4.50996007931007	1.27232745948431	0.210758674791121	0.443229610928397	-5.74783741339463
AATF	-0.0851821222494342	7.90669575596568	-1.27216238876572	0.210816702766258	0.443286031212519	-5.74803987631243
HAS1	0.231067092360116	5.12268652525923	1.27180420023284	0.210942659504503	0.443485248037879	-5.74847911951117
ASB4	-0.169808807956935	3.81049974348386	-1.2716651344502	0.210991577118177	0.443517469954864	-5.74864962392703
SPI1	0.20603479616069	4.61327395187251	1.27158315570456	0.211020417855777	0.443517469954864	-5.74875012759858
TRRAP	0.11295685501035	5.68485640190173	1.27124949093105	0.211137834180126	0.443698616777286	-5.74915912992739
TBCCD1	-0.0785419307555564	6.33599403431778	-1.27098049172979	0.211232530470307	0.443817392873592	-5.7494887941379
MCPH1	0.0993060953559713	2.60561802130954	1.27091148235131	0.211256829110649	0.443817392873592	-5.74957335625586
CA10	-0.225442536077786	4.02378882800418	-1.27035623948843	0.211452410041772	0.444162602287624	-5.75025358139208
DIP2A	-0.152502293130574	7.30853164756286	-1.27002771109686	0.211568196178122	0.4443401228823	-5.7506559311536
HYOU1	-0.130797150255138	8.95792417205636	-1.2698435571146	0.21163311999382	0.444407415158938	-5.75088142327961
ST6GALNAC2	-0.24965076633594	7.5101793440402	-1.2696452640328	0.211703045296813	0.444407415158938	-5.75112419478437
MED22	0.0854266994356809	7.2725254891882	1.26963307518717	0.211707344089799	0.444407415158938	-5.75113911653004
GOLGA8A	0.113167573488568	6.05592381566871	1.26954315118536	0.211739060739826	0.444407415158938	-5.75124919861014
ATP6V0A2	0.126662768146447	5.77323008271478	1.26949334232494	0.211756630111628	0.444407415158938	-5.75131016993557
GPATCH3	-0.0753970264418898	7.28782342798891	-1.26917508624459	0.211868916283409	0.444577398102891	-5.75169969719917
KCNMB1	0.112792060516691	7.6490508664191	1.26894574255678	0.211949860349377	0.444675800860422	-5.75198034510839
MUT	-0.0940887644445996	8.31628803421345	-1.26886487677657	0.21197840647717	0.444675800860422	-5.75207928945818
TCEA2	0.252217945354818	5.57795614735794	1.26815832001721	0.212227948203333	0.445088846019665	-5.75294355931051
DHX34	-0.155003711934234	4.27991939128489	-1.26811691615357	0.212242578054452	0.445088846019665	-5.75299419135213
DMC1	0.127132466373939	5.40174505470776	1.26804133463807	0.212269286361856	0.445088846019665	-5.75308661471085
CENPB	0.083147076470944	6.99418194965304	1.26778035168966	0.212361529526279	0.445216557696528	-5.75340571359682
ADAMTSL4	0.14327486011648	6.4217892643221	1.26758989190328	0.212428865598971	0.445292021603745	-5.75363854703412
FBXO41	-0.0795071455995167	6.53457963466017	-1.26731155452268	0.212527299147624	0.445366941930596	-5.75397875129259
LOC101927826	-0.0795071455995167	6.53457963466017	-1.26731155452268	0.212527299147624	0.445366941930596	-5.75397875129259
CYP2D6	-0.090071299608763	5.90280021944959	-1.26690183654323	0.212672257471565	0.445604989552573	-5.75447941350879
CCDC109B	0.0935633204982224	8.75494114524282	1.26669999545494	0.21274369615898	0.445669436614837	-5.75472600210299
ANP32E	-0.139722062201115	7.73973415091734	-1.26658161481039	0.212785603621264	0.445669436614837	-5.75487061053721
PEAK1	0.218193097689532	6.07640072478228	1.26638062068485	0.212856770933374	0.445669436614837	-5.75511610739166
NEUROG3	-0.322719327360622	3.98985362368152	-1.26618120107219	0.212927398386749	0.445669436614837	-5.75535964570382
APAF1	0.0836761441663026	5.78140978201707	1.26610296155457	0.212955112887297	0.445669436614837	-5.75545518494662
PTK2	0.0737219464286861	7.70755269095722	1.26607218662907	0.212966014918752	0.445669436614837	-5.75549276310093
AP5M1	-0.106166820637509	8.90029118750007	-1.2659830858095	0.212997581284808	0.445669436614837	-5.755601556169
SUPT6H	0.174991608692042	6.2809244662038	1.26598174169449	0.212998057500624	0.445669436614837	-5.75560319729409
HDAC4	0.0981762176578032	6.76983990270914	1.26590664888196	0.213024663921633	0.445669436614837	-5.7556948808756
AHCYL1	-0.0936802838570298	7.71710597529324	-1.265873804795	0.213036301818752	0.445669436614837	-5.75573497985914
LOC157562	-0.207048833875244	5.07321743720011	-1.26584062717908	0.213048058381755	0.445669436614837	-5.75577548507302
RSU1	0.11524374464075	6.696788268808	1.26559415181027	0.213135412715722	0.445786536709109	-5.75607636634398
EFHD1	-0.155025839378401	10.3554252080749	-1.2652186638517	0.213268542536775	0.445999330639167	-5.75653463429733
ASXL2	0.0806165590132924	8.45689000658568	1.26472798528794	0.213442607305857	0.446297654834675	-5.75713329922647
PRSS22	-0.0822253032689673	7.08423276219038	-1.26449080302702	0.213526784211839	0.446392006813571	-5.75742260292583
ZBED1	0.166668829894823	7.33043784321256	1.26442380096144	0.213550568011813	0.446392006813571	-5.75750431983345
REEP1	-0.132530364263287	7.74823629547711	-1.26422152444543	0.213622382383363	0.44644294828719	-5.75775099569519
CTC-425F1.4	-0.202620116899596	7.57781442607818	-1.26417815587774	0.213637781911923	0.44644294828719	-5.75780387886214
FAM189B	-0.166409056250689	7.34858640822582	-1.26374148401928	0.213792883908173	0.446596783891083	-5.75833625884552
SUPT7L	0.0740943847685796	7.10169101435723	1.26372407840995	0.213799067975423	0.446596783891083	-5.75835747584529
SUMO4	-0.078112095610561	8.90562027254549	-1.26370542460104	0.213805695666325	0.446596783891083	-5.75838021407047
AKR1D1	0.146655151441182	5.27640032930354	1.26341459668363	0.213909046621303	0.446746984329778	-5.75873468139299
HOXC11	-0.119014659965707	7.22086876361241	-1.26306275636815	0.214034129462018	0.446942520781357	-5.75916341160307
ING4	-0.10784925993381	6.40184397254813	-1.26276963467303	0.214138379065054	0.447005026629357	-5.75952050714622
IQCE	0.140826310749606	5.64500667203898	1.26272738773692	0.214153407449158	0.447005026629357	-5.75957196819398
MYO1C	0.0927575941750608	9.02687347502346	1.26271322108106	0.214158447090796	0.447005026629357	-5.75958922426122
RNF34	-0.0865149576992623	8.68075655512532	-1.26199832793826	0.21441287831799	0.44742931121929	-5.76045978731353
RAB30	0.189530168556558	5.93402638572363	1.26196511878516	0.21442470299072	0.44742931121929	-5.76050021682267
SLC25A30	-0.136930031814757	5.07637692105435	-1.26142975521202	0.214615395519757	0.447761459551352	-5.76115184438607
NAPG	-0.100062254109501	6.04888722716683	-1.26090883853823	0.2148010640311	0.448067603684236	-5.76178564339023
PDE3B	0.161854055591292	6.00071994925057	1.26084113201918	0.214825205257391	0.448067603684236	-5.76186800417878
DSCAM	0.141438810016389	5.0801297005732	1.26065902985572	0.214890145117712	0.448137264322978	-5.76208949999024
SF3A3	0.091749804565307	8.15362796453802	1.26056324135838	0.214924310365775	0.448142735790568	-5.76220599832545
TRAC	0.0978925262859792	6.26804926456182	1.26045809659409	0.214961817430312	0.448153810945484	-5.76233386640812
MYZAP	0.064285854107848	7.05909441639979	1.26032842998613	0.215008078632483	0.448153810945484	-5.76249154234459
CRYGA	0.187651819929675	4.14035378168865	1.26021543834008	0.215048396778293	0.448153810945484	-5.76262892918114
SLC22A13	0.0912836457511615	2.82539906610036	1.26007477111916	0.215098598144389	0.448153810945484	-5.76279995097824
DDX27	-0.0911492031852738	8.21941484277769	-1.26003298066125	0.215113514027212	0.448153810945484	-5.76285075601239
REL	0.107848838214117	6.22709812778265	1.25996505767102	0.215137758805448	0.448153810945484	-5.76293332729134
CXCR5	0.154463647739442	3.70034759172518	1.2599295934771	0.215150418388172	0.448153810945484	-5.76297643807395
KLHDC4	-0.102243364587699	7.14257983164657	-1.25965654770135	0.215247905666527	0.448167394011026	-5.76330831902895
GOLGA8B	0.119418460341589	5.66350731653921	1.25964628825017	0.215251569308224	0.448167394011026	-5.76332078786879
LOC101930583	0.119418460341589	5.66350731653921	1.25964628825017	0.215251569308224	0.448167394011026	-5.76332078786879
ZNF862	0.150048764481286	5.59129333085487	1.25937075728389	0.215349978649035	0.448306592915089	-5.76365561988653
PSCA	0.278126767532612	4.71588896865541	1.25906706776883	0.215458484167381	0.448466765755955	-5.76402459275054
ECM1	0.175940933031866	8.24154734787598	1.25886658086001	0.215530138740562	0.448550199388589	-5.76426813292052
ST8SIA2	0.141637026092903	2.32237186524448	1.25861307837421	0.215620766749029	0.448673089333656	-5.76457602230456
MCF2L	-0.157564360140535	5.74370879417734	-1.25820011488443	0.215768463657429	0.448914677353164	-5.7650774615124
G6PD	-0.177526747065207	6.40326074286462	-1.25790977700376	0.215872348660274	0.449024500725097	-5.7654299123824
C6orf15	-0.146860971996006	4.8491120565621	-1.25781544084702	0.215906110873503	0.449024500725097	-5.76554441408061
LHCGR	0.230430703806377	3.95176443136168	1.2577876420902	0.215916060596415	0.449024500725097	-5.76557815366356
TRAV13-1	-0.230492088649237	4.41080466723052	-1.25764623809662	0.215966677181291	0.449064034741955	-5.76574976624119
RNF11B	-0.231476330489353	2.49921075020663	-1.25700862234455	0.216195026592758	0.449433066508841	-5.76652337720619
ADAR	-0.103333713334103	10.1620941590361	-1.25692219713649	0.216225991952213	0.449433066508841	-5.76662820799551
HIPK3	-0.121147611514602	4.76541673870857	-1.25688575054557	0.216239051425566	0.449433066508841	-5.76667241446053
EMR3	-0.186015171274642	4.12613032537116	-1.25663926736995	0.216327386290807	0.449550900163784	-5.76697134559018
DBP	0.129429935917351	5.94553215260081	1.25639056500576	0.216416543812403	0.449619257013768	-5.76727291339903
JMJD7	-0.192370569458772	5.78802597429427	-1.25630357837702	0.21644773420622	0.449619257013768	-5.76737837737497
PLAA	-0.101610902074795	5.93323660581815	-1.25628271208283	0.216455216636696	0.449619257013768	-5.76740367500283
NOL9	0.0887785341481524	7.90053875762424	1.25590824329904	0.216589530021885	0.449824898228831	-5.76785760319876
DNAJC1	-0.106227678350315	8.59468730673515	-1.25577937151393	0.216635767788494	0.449824898228831	-5.76801379176604
EPB41L3	0.155384871145235	6.95710065366316	1.25574194851491	0.216649196127526	0.449824898228831	-5.76805914450321
HNRNPA1P37	-0.129170917235774	6.73157017047719	-1.25476893996024	0.216998555143922	0.450484434758159	-5.76923789155174
SEMA3C	0.100420199827269	8.1088074015044	1.25441779819484	0.217124736014927	0.450680533133687	-5.76966307408054
RNASET2	-0.120456279337517	9.3113910704286	-1.25421810813224	0.21719651799262	0.450763676254622	-5.76990482133328
PNLIPRP2	-0.250985000107565	3.53909750840751	-1.25399996324537	0.217274954130403	0.450842189110765	-5.77016886970565
MCM9	-0.0799967201420707	6.7239768412344	-1.25393640286895	0.217297811868702	0.450842189110765	-5.77024579691591
POLRMT	0.153763176285645	5.52220166036829	1.25339965571543	0.217490909832974	0.451176937787545	-5.77089527948229
TAOK1	0.143154382071635	7.7589694805896	1.25264099845728	0.217764059819069	0.451677629475814	-5.77181284398356
HPS5	0.113015919278329	6.59781901646563	1.25209384457457	0.217961218221244	0.452020579256667	-5.77247428622088
SLC11A2	-0.0804301717508929	7.11741706601426	-1.25195041047186	0.218012924511785	0.452061825957887	-5.77264763648857
ALDH6A1	0.0920740150614205	6.55657530677493	1.25152351039726	0.218166871102612	0.452315030588926	-5.77316346716993
MARCH6	0.0735750646774586	6.89001682335216	1.25039873205781	0.218572871610515	0.453090656527896	-5.77452177985236
EN1	-0.18794318040917	5.28022094618202	-1.25015124356765	0.218662280794038	0.453209873890838	-5.77482050255884
ZFP30	-0.161721772684852	6.6912039797145	-1.24972982423409	0.218814588070121	0.453426726722675	-5.77532903726502
SPRR1B	-0.297653793817401	5.83870018006703	-1.24968516354389	0.218830733751223	0.453426726722675	-5.77538292090642
FMO4	0.0909187790711228	8.18142195809726	1.2495788108564	0.218869185829965	0.453440273005563	-5.77551122951326
IREB2	-0.227686616081224	4.00871647103064	-1.24930149810276	0.218969472650918	0.453581902234179	-5.77584574459978
FUT8	-0.153880477783203	8.2386719258005	-1.24912659963496	0.21903274020075	0.453646818188375	-5.77605668483332
LINC01361	-0.146798897442099	4.11007819423804	-1.24846189541568	0.219273313838378	0.454078886899237	-5.77685811797869
AC005838.2	-0.221034031761769	4.37979318757692	-1.24735969212033	0.219672663860505	0.454785218004391	-5.77818617657126
UBAP2	-0.105523114521786	8.08804525269321	-1.24734382394308	0.219678417170899	0.454785218004391	-5.77820528844066
SYCE1L	-0.148076729433585	4.87739506790224	-1.2470723442662	0.219776864706875	0.454922740931714	-5.77853222788915
LBP	-0.12131573391529	4.86299031656147	-1.24657777463295	0.219956296577266	0.455216892663022	-5.77912766302226
ZNF646	0.221487087862486	4.90628799370811	1.24650405764078	0.21998305074777	0.455216892663022	-5.77921639565088
SLC6A3	-0.206627985718404	4.86850088492897	-1.24628391724393	0.220062960923432	0.455315938371942	-5.77948134830927
FKSG49	0.100957165755796	8.140650413008	1.24598636746968	0.220171004800841	0.455371776998727	-5.77983939938731
GALT	0.122044647026624	6.77745795104477	1.24594966960937	0.220184332969837	0.455371776998727	-5.77988355362495
DCTN2	-0.140156864370787	6.81915371121271	-1.24594480454087	0.220186099942374	0.455371776998727	-5.7798894071021
RTF1	0.062651325986272	7.58684242922242	1.24575487745018	0.220255088925127	0.455448159430681	-5.78011790414091
OCLN	-0.153004218995967	5.95886518001654	-1.2453067211795	0.220417940726374	0.455718582922049	-5.78065694360737
REC8	0.164186825645673	6.77705603711685	1.2451643239215	0.220469704062291	0.455759283474034	-5.78082818066349
ZER1	0.0889635425262439	5.56391809135908	1.24446467049546	0.22072416913264	0.456218940214801	-5.78166927293795
DNMT3B	-0.113228296520459	7.149253429903	-1.2443304097824	0.220773024973518	0.456253547465273	-5.78183062534165
NECAP1	-0.0927157162001066	8.07372998514444	-1.24403668949825	0.220879934292825	0.456397878514898	-5.78218355775062
DHX29	-0.10125658789492	8.44258474474624	-1.24396204605199	0.220907109413496	0.456397878514898	-5.78227323659007
MFSD6	-0.293564004404368	4.16561461184819	-1.2436798072616	0.221009885388158	0.456543828379609	-5.78261228173805
HESX1	0.178773556560525	3.5201083948148	1.24355137403661	0.221056665548892	0.456574081133691	-5.78276654129552
MAP3K12	0.118381916809121	5.15340253099504	1.24340432465639	0.221110235458201	0.45661834671368	-5.78294314244181
ERCC8	-0.11143902633304	6.02759719417686	-1.24321779150164	0.221178203163463	0.456692328229397	-5.78316713449755
RBM12	-0.0735780558628755	7.47177197340658	-1.24312435943345	0.221212253162383	0.456696264593308	-5.78327931759694
AKAP4	0.241057536436911	4.39419104485411	1.2430174362823	0.221251224584053	0.456710358693916	-5.78340768978287
THOP1	-0.212703473470193	4.73720462772923	-1.24279847673315	0.221331047055866	0.456808761849179	-5.78367054134245
PSMA7	-0.128829280690837	8.49106864457223	-1.24223694903974	0.221535851918733	0.457110921653505	-5.7843444360287
EGR4	0.166072676185228	4.47580577487317	1.24222066350234	0.221541793813769	0.457110921653505	-5.78436397626332
PPP1R13L	-0.118573271748422	7.89186905186094	-1.24202110675149	0.22161461315568	0.457149473903543	-5.7846033956381
OLAH	-0.1670701478902	4.5024287342365	-1.24199311366493	0.221624829409319	0.457149473903543	-5.7846369776686
AGTPBP1	0.129327162583996	5.89597956898578	1.2418859719281	0.221663934700225	0.457163766035825	-5.78476550427723
ZNF493	0.191664239708334	4.57050039674259	1.24169514816843	0.221733595518007	0.457241063152373	-5.78499439002119
KRT37	-0.110281505455806	6.3783738755567	-1.24117819263198	0.221922393610163	0.45752559073386	-5.78561429521343
H3F3B	-0.0659451029956051	11.3352338931454	-1.24090619111601	0.222021779689269	0.45752559073386	-5.78594036912431
AV8S2A1N1T	-0.208089838677423	5.0704141496674	-1.24073447580688	0.22208453944272	0.45752559073386	-5.78614618652887
hADV36S1	-0.208089838677423	5.0704141496674	-1.24073447580688	0.22208453944272	0.45752559073386	-5.78614618652887
TRAJ20	-0.208089838677423	5.0704141496674	-1.24073447580688	0.22208453944272	0.45752559073386	-5.78614618652887
TRAV36DV7	-0.208089838677423	5.0704141496674	-1.24073447580688	0.22208453944272	0.45752559073386	-5.78614618652887
IMPDH1	0.113105022415313	8.09584648350188	1.24062094659395	0.222126040166715	0.45752559073386	-5.78628224783703
FAM172A	0.101765842200442	7.93634220852407	1.24061233184489	0.22212918953281	0.45752559073386	-5.78629257188275
PRKCI	-0.0947294726613582	6.59804043903675	-1.24035825893221	0.222222088034515	0.457650590925407	-5.78659702696103
SND1-IT1	0.218365092774346	5.0914282902	1.24011285918822	0.222311842734026	0.457769081386237	-5.78689103436596
MNDA	0.251080743615475	6.2159003176555	1.23942964521232	0.222561869542463	0.458217510862095	-5.7877092934419
ATRIP	0.111884610706036	6.46741479275063	1.23918977658615	0.222649700671153	0.458265529065007	-5.78799647615515
TREX1	0.111884610706036	6.46741479275063	1.23918977658615	0.222649700671153	0.458265529065007	-5.78799647615515
CASR	0.120826372951688	4.49801826901714	1.23860414041977	0.222864247501761	0.458579050205186	-5.78869741352196
KIAA1109	0.113078372426404	5.32926557187518	1.23859778101685	0.222866578101549	0.458579050205186	-5.78870502329811
IFITM2	0.105227123907365	11.0376127606868	1.23801945387343	0.223078599705914	0.458948848048309	-5.7893969092088
ENOSF1	-0.105528632538165	6.81762090004206	-1.23773930900511	0.223181358023808	0.459030134128043	-5.78973195533198
OGFOD1	-0.107027445453247	6.66933037162675	-1.23773558106056	0.223182725686692	0.459030134128043	-5.78973641338673
LRRTM2	0.237985419915658	5.46249007698292	1.23750614419173	0.223266910678027	0.459100752486626	-5.79001076113363
SCARB1	-0.130648131372324	5.25287538957847	-1.23746588136223	0.223281686351533	0.459100752486626	-5.79005890032564
TLR2	0.147411657845506	6.11312917513689	1.23714494252822	0.223399490627053	0.459241538634628	-5.79044257069331
EZH1	0.13877548766452	5.69774900467115	1.23710323680856	0.223414802579008	0.459241538634628	-5.79049242157542
ZDHHC18	-0.105653388216468	7.14655536869467	-1.23700481716522	0.223450939727177	0.459249378221283	-5.79061005650778
ASXL1	0.0819475943495721	7.56743305455311	1.23679154749022	0.223529261737853	0.459343903785279	-5.79086493495472
MYO18A	0.119720664274725	7.5025102382703	1.2360340938667	0.223807596889571	0.459782871111485	-5.79176983931282
TIAF1	0.119720664274725	7.5025102382703	1.2360340938667	0.223807596889571	0.459782871111485	-5.79176983931282
CDK5R1	-0.161359756053647	4.72363612580214	-1.23592780723474	0.223846673735291	0.459796666247075	-5.7918967754246
HRH2	0.181961334506972	5.24806368524686	1.23570534745519	0.223928478658396	0.459898211156185	-5.7921624223018
POLG2	-0.1256180751594	6.49808999972928	-1.23544557825113	0.224024031437344	0.460027957603957	-5.79247256576194
BC069776	0.1361648424394	6.09180465788887	1.23526384935547	0.224090896084563	0.46009876467767	-5.79268949959853
CDH17	-0.187019153219727	4.43939551135635	-1.23517054910373	0.224125230385193	0.460102770309611	-5.79280086274185
IL11	0.164200892115873	4.71701439627631	1.23498710215131	0.224192749876069	0.460174890239699	-5.79301980230004
POU3F2	-0.156034770173765	3.5849434663209	-1.23475419845614	0.224278494174079	0.460284391914678	-5.79329772403397
ABHD17A	0.140441994731115	8.37681132642562	1.23434785725864	0.224428148373771	0.460386255962506	-5.79378249116489
PIGA	-0.109084699167612	6.21538047797397	-1.23428801742482	0.22445019345903	0.460386255962506	-5.79385386794532
ADAMTS8	-0.122513424065307	4.60606027378358	-1.23427633849905	0.224454496180406	0.460386255962506	-5.79386779816142
GCLM	-0.115084107925311	6.99163929690603	-1.23422698461054	0.224472679695835	0.460386255962506	-5.79392666441739
KDM1A	-0.179744431623225	6.63549872390249	-1.23417958267324	0.224490145080817	0.460386255962506	-5.79398320046041
CLPX	-0.0750218111033087	7.68989555794697	-1.23402655529077	0.224546535359986	0.460435441534807	-5.79416570173309
NBEAL1	-0.111692252213249	12.7347511110568	-1.23384364592462	0.224613950882051	0.460507217046492	-5.79438381299787
MPG	-0.181367198573307	6.69974133362178	-1.23371515791449	0.224661317123188	0.460537872411811	-5.79453701136592
LAMTOR3	-0.118654234517258	8.55660723745438	-1.23356997716156	0.224714845951478	0.460581149924784	-5.79471009503408
PAPOLB	-0.157244240908267	2.21058702370163	-1.23330398978119	0.224812941307778	0.460652829563263	-5.79502715486632
TAP1	-0.118774425291739	7.89447409976589	-1.23329932438476	0.224814662175652	0.460652829563263	-5.79503271550572
WDR6	0.176106077415695	7.20795440755679	1.23308560901626	0.224893503236918	0.46074792991927	-5.79528741988794
ARVCF	0.134548559123517	5.92860476158897	1.23289126666753	0.224965215267395	0.460828399440477	-5.79551900025352
PRPS2	-0.0832413929329991	8.01874265725589	-1.2325964941675	0.225074018251526	0.460984813509829	-5.7958701898774
HLA-G	0.157027458025328	8.83247706523939	1.23250368037693	0.225108284674421	0.460988542613746	-5.79598075143529
ANXA2P2	0.0935909219677074	9.86179459507702	1.23227161816566	0.225193977906588	0.461097569980804	-5.79625715471392
SHC2	0.109709559086784	7.13186375201234	1.23186055611563	0.225345829507112	0.46128478160939	-5.7967466420396
ZNF91	0.135888906401732	8.50313954301578	1.23184834204062	0.225350342704869	0.46128478160939	-5.79676118409272
LAMC3	-0.218229622531039	4.69016281693762	-1.23150527671698	0.225477135455841	0.461477836438576	-5.79716958256042
DNAJA2	-0.13528896242173	7.20369968930224	-1.23111201897302	0.225622543786863	0.461668060969723	-5.79763760277704
CLDND1	-0.14541217101039	6.75849387858102	-1.23107816180741	0.225635065834301	0.461668060969723	-5.79767789009253
CACNG2	0.190874997975504	4.43586446625218	1.23079634228436	0.225739316572347	0.461814861030943	-5.79801319303017
ACKR2	-0.143500844298639	6.05213764764095	-1.23035982414086	0.225900863950473	0.462078818745798	-5.79853241310995
GPR68	-0.173189098124826	5.84066967040915	-1.23016637274796	0.225972484172722	0.462158781506556	-5.79876246103063
DNAJB9	-0.14042521955401	8.64775347910826	-1.22978574155204	0.226113451867097	0.462353769466745	-5.79921500125509
HLA-DPA2	-0.249593572754184	5.41061364831169	-1.22973322370475	0.226132907096313	0.462353769466745	-5.79927743063973
MPHOSPH6	0.136361147462369	8.82226813889348	1.22943490184177	0.226243443930259	0.462445113919418	-5.79963200715586
NT5C1B-RDH14	-0.117406331613197	8.65688050522467	-1.22931736305625	0.226287006427336	0.462445113919418	-5.79977168843732
RDH14	-0.117406331613197	8.65688050522467	-1.22931736305625	0.226287006427336	0.462445113919418	-5.79977168843732
ALOX15	0.152277203960054	3.23827224507168	1.2292613300563	0.226307775695504	0.462445113919418	-5.79983827284688
MIA	0.299524296789221	4.11527180223134	1.22911294182432	0.226362784304039	0.462491003651392	-5.80001459008175
FAM83E	-0.165690972452165	3.19604030941377	-1.22868504966361	0.226521462553251	0.462748661388439	-5.80052290814091
PDS5B	0.100994924601224	6.86479422561638	1.22788751319152	0.22681743852806	0.463286682950931	-5.80146991164392
ZNF330	-0.108593302114257	7.08563862974819	-1.22769979296857	0.226887145531566	0.463362449865242	-5.80169273005275
ATXN3L	-0.127629539557143	5.43447244159088	-1.22757082071094	0.226935046581233	0.463393667983064	-5.80184579809738
FSCN3	-0.0928893063259152	7.01023035795845	-1.22729679510008	0.227036846156536	0.463534920274761	-5.8021709703583
KLK6	-0.163419169015348	6.38728240646272	-1.22670268770409	0.227257671157393	0.46391910801785	-5.80287573693464
OAZ2	-0.0564124361902747	8.21365535799219	-1.22647681219725	0.227341669002748	0.464023909379549	-5.80314360152604
SLC2A10	0.178960688688218	8.70887979369879	1.22629441008259	0.22740951687969	0.464095721894087	-5.80335987796608
PRG3	-0.198077391408292	5.49775366802059	-1.22611333187851	0.227476887130322	0.464166539185353	-5.80357455521346
CSNK2A2	0.107301503223958	7.61558964571223	1.22573363925004	0.227618199962794	0.464378259910908	-5.80402460460966
C2orf43	-0.0645206002628085	6.67808048986591	-1.225608164807	0.227664912936412	0.464378259910908	-5.80417330104488
HTR1D	0.107991688385015	2.91867369100101	1.22557113748491	0.227678699221522	0.464378259910908	-5.80421717845296
PRO2012	-0.101830194712123	6.08212942575331	-1.22478638948737	0.227971027711119	0.464907759684165	-5.8051468172301
ZBTB6	0.260097961228486	4.23382439816857	1.22427086948796	0.228163216488472	0.46523291903964	-5.80575721984073
AGTR2	0.123604306803341	4.5316348815492	1.22397979519797	0.228271783569158	0.465351733131269	-5.80610176204001
SLX1B-SULT1A4	0.0913203018137217	8.43880665377097	1.22393902919541	0.228286991830303	0.465351733131269	-5.80615001036741
IGSF1	-0.303980385503274	4.9421807400308	-1.2232518901341	0.228543450356519	0.465783066834731	-5.8069630455236
NDUFB3	-0.0865429819760393	9.67082619721713	-1.22319643505515	0.22856415695184	0.465783066834731	-5.80702864254481
CYP4A11	0.128811789503417	5.68485930148368	1.22286836083597	0.22868668629215	0.46596593128336	-5.80741666058687
GLRA3	-0.178520324744799	4.10983613644699	-1.22264276527841	0.228770970026294	0.466070826230798	-5.80768341980062
PSD3	-0.17723563928247	7.00781569549657	-1.22239053085858	0.228865233380999	0.466196019480606	-5.80798162467702
CALB1	-0.163323904402655	4.81481832875916	-1.22227156770804	0.228909701456404	0.466219758929557	-5.8081222494578
ADAM10	0.0866244353599347	6.76610874990745	1.22203877913271	0.228996735620466	0.466330173383342	-5.80839738915746
LMAN2L	-0.129479641036835	8.09731804981809	-1.22189440869608	0.229050724615145	0.466373272475205	-5.80856800049031
ZNF204P	0.157325096451388	5.8661471057286	1.22138709743178	0.229240514158743	0.466692824927271	-5.80916737321075
KDM5A	-0.0819572818936402	7.19267275978586	-1.22113827893034	0.229333641792787	0.466770920699367	-5.80946126048923
LOC101930602	0.195976730992001	4.88621155242681	1.22095575188534	0.229401975679023	0.466770920699367	-5.80967681364343
SLC14A2	0.195976730992001	4.88621155242681	1.22095575188534	0.229401975679023	0.466770920699367	-5.80967681364343
