logFC	AveExpr	t	P.Value	adj.P.Val	B
LGALS3BP	0.148043046977451	9.52571622220514	1.41269307624197	0.165468168378797	0.464435348938353	-5.53912861088812
KDR	0.199130513586918	6.9082455718006	1.41248697809155	0.165528410024034	0.464512670278783	-5.53940644751929
HTR4	-0.132015221007318	5.66735913640764	-1.41208793770861	0.16564509657147	0.464653182000666	-5.53994428151517
MPPED2	-0.165938483223307	5.23056608569973	-1.41189363897187	0.165701936242802	0.464653182000666	-5.54020611126293
HMX1	-0.203509568475933	5.15034217969696	-1.4117896343043	0.165732367767215	0.464653182000666	-5.54034625071341
TANC2	-0.138030572364213	3.50434881433476	-1.41170884573233	0.165756009326821	0.464653182000666	-5.54045510156813
EFR3B	0.170288928236145	5.31470175337085	1.41166006947048	0.16577028424032	0.464653182000666	-5.54052081776583
WDR37	0.120978804379317	8.53508804521642	1.41164497173857	0.165774702953362	0.464653182000666	-5.5405411585059
PCDHB6	0.162689142185934	4.34442724222932	1.4113690386878	0.165855477571758	0.464787894544286	-5.54091288056258
SMG6	-0.121159978868298	5.22716993585199	-1.41099613200521	0.165964688354314	0.465002226806959	-5.54141513596326
COG4	-0.150647809113287	6.89880528717431	-1.4108014168239	0.166021735640215	0.465070350941674	-5.54167734361958
SLC25A44	0.0975394343704966	7.99999680379759	1.40979534783199	0.166316735702259	0.465804884852691	-5.54303161704275
CTC-428G20.3	-0.112948618648893	6.9763253470913	-1.40955814501249	0.166386347986846	0.465858658787477	-5.54335078955538
ARHGEF17	0.238918520295864	5.58692183168766	1.40950648153439	0.166401512763686	0.465858658787477	-5.54342029984166
RAC1	0.0730550177108663	11.2210806616592	1.40877278719417	0.166616990433455	0.466057221716705	-5.54440719561221
ATP8A1	0.143401619821547	5.44979310725057	1.40874041241354	0.166626503549904	0.466057221716705	-5.54445073239044
PSMG2	-0.0773926934736952	10.220380752173	-1.4083610786782	0.16673799984488	0.466057221716705	-5.54496078336294
UBA2	-0.108578515692008	8.89132706234294	-1.40796645575651	0.16685405179214	0.466057221716705	-5.54549126041361
LOC100134822	-0.152126501732943	3.30895739896225	-1.40792560982743	0.166866067488237	0.466057221716705	-5.54554616041954
LOC100288069	-0.152126501732943	3.30895739896225	-1.40792560982743	0.166866067488237	0.466057221716705	-5.54554616041954
LOC100996442	-0.152126501732943	3.30895739896225	-1.40792560982743	0.166866067488237	0.466057221716705	-5.54554616041954
LOC101927270	-0.152126501732943	3.30895739896225	-1.40792560982743	0.166866067488237	0.466057221716705	-5.54554616041954
LOC101928344	-0.152126501732943	3.30895739896225	-1.40792560982743	0.166866067488237	0.466057221716705	-5.54554616041954
LOC101928670	-0.152126501732943	3.30895739896225	-1.40792560982743	0.166866067488237	0.466057221716705	-5.54554616041954
LOC101929540	-0.152126501732943	3.30895739896225	-1.40792560982743	0.166866067488237	0.466057221716705	-5.54554616041954
LOC102724409	-0.152126501732943	3.30895739896225	-1.40792560982743	0.166866067488237	0.466057221716705	-5.54554616041954
AGRN	-0.121245885279738	7.02505221795019	-1.40771104681471	0.166929196832024	0.466141908134708	-5.54583452563743
CATSPER2	-0.18602739385591	6.46662787817788	-1.40717355057822	0.16708742228918	0.466308799034506	-5.54655672750915
CATSPER2P1	-0.18602739385591	6.46662787817788	-1.40717355057822	0.16708742228918	0.466308799034506	-5.54655672750915
LOC101930343	-0.18602739385591	6.46662787817788	-1.40717355057822	0.16708742228918	0.466308799034506	-5.54655672750915
C3orf52	-0.143195421968239	7.18345978876427	-1.40685884061764	0.167180119306059	0.466475870993811	-5.5469794689622
ELN	0.189626069911755	6.22504451643438	1.40671728335328	0.167221827710286	0.46650063383227	-5.54716959117795
TCF3	-0.0778605652660325	5.78932083028888	-1.40616558127768	0.167384458532531	0.46673467090242	-5.5479104041889
BTF3	-0.0945693763603027	11.5630293227676	-1.40590993744623	0.16745985905461	0.46673467090242	-5.54825358786892
AXL	0.149011974789752	6.64159974459695	1.40544869148478	0.167595967596624	0.46673467090242	-5.5488726351236
DDT	-0.180258155904767	6.21604422619805	-1.40534570132193	0.16762637061905	0.46673467090242	-5.54901083516636
DDTL	-0.180258155904767	6.21604422619805	-1.40534570132193	0.16762637061905	0.46673467090242	-5.54901083516636
GTF3C1	0.156758375861889	6.88428863524376	1.4052793756882	0.167645952431859	0.46673467090242	-5.54909983110601
MECP2	0.138225831408333	5.7347367648975	1.40518943455578	0.167672509273073	0.46673467090242	-5.54922050832934
HBB	0.393718507641149	11.0139066205509	1.40438845368616	0.167909158852757	0.46673467090242	-5.55029490494072
ZMPSTE24	0.0849482546043539	10.0802395560364	1.40427753021439	0.167941951669905	0.46673467090242	-5.55044364861026
IL21R	0.18261757748956	4.57094171531637	1.40424993564572	0.167950110354535	0.46673467090242	-5.55048065010627
EBI3	0.222834029109791	4.51809267954068	1.40420994642746	0.16796193422279	0.46673467090242	-5.55053427039393
UBE2Z	0.0909141417939381	9.27405120287945	1.40415960387216	0.167976820250761	0.46673467090242	-5.55060177118339
DEXI	0.157429661817444	7.18845331445122	1.40415149611923	0.167979217766633	0.46673467090242	-5.55061264209414
DEK	-0.106599742688295	9.69730089850471	-1.40400145488882	0.168023590758013	0.46673467090242	-5.55081380779263
NKX2-2	0.236899112075476	3.60274618234078	1.40399709965737	0.168024878904682	0.46673467090242	-5.55081964671853
MIR1304	-0.115151446080435	7.52828960360623	-1.40374412585386	0.16809971416332	0.46673467090242	-5.55115877287685
SNORA1	-0.115151446080435	7.52828960360623	-1.40374412585386	0.16809971416332	0.46673467090242	-5.55115877287685
SNORA18	-0.115151446080435	7.52828960360623	-1.40374412585386	0.16809971416332	0.46673467090242	-5.55115877287685
SNORA32	-0.115151446080435	7.52828960360623	-1.40374412585386	0.16809971416332	0.46673467090242	-5.55115877287685
SNORA40	-0.115151446080435	7.52828960360623	-1.40374412585386	0.16809971416332	0.46673467090242	-5.55115877287685
SNORA8	-0.115151446080435	7.52828960360623	-1.40374412585386	0.16809971416332	0.46673467090242	-5.55115877287685
SNORD5	-0.115151446080435	7.52828960360623	-1.40374412585386	0.16809971416332	0.46673467090242	-5.55115877287685
ASMTL-AS1	-0.106778198020172	2.46856872788543	-1.4036900806482	0.168115705299198	0.46673467090242	-5.55123121646877
RPS4XP3	-0.131523007097271	6.6885636698107	-1.40367698932399	0.168119578996751	0.46673467090242	-5.55124876403903
XCR1	-0.222305773975458	4.10464413513496	-1.40355039696862	0.168157041017871	0.46673467090242	-5.551418440405
ASB4	-0.161506670337398	3.82439863673077	-1.40344370185447	0.168188619970108	0.46673467090242	-5.55156143702531
EED	-0.134647388609925	5.77156539170068	-1.4033364432855	0.16822037034674	0.46673467090242	-5.55170517890101
ERBB2IP	0.0979843649382777	8.81820683539157	1.40331903367441	0.16822552433075	0.46673467090242	-5.55172850934141
TXN2	-0.0603248374643552	8.30229785613307	-1.40295328483296	0.168333829957145	0.466943978139617	-5.55221858509219
RFPL3S	-0.137578875132819	5.14350320906193	-1.40263606083483	0.168427810374063	0.46702326823903	-5.55264354768642
BSDC1	-0.094129342212567	7.09343883163675	-1.40263489777754	0.168428155015258	0.46702326823903	-5.55264510559228
INTS7	-0.179058563186676	5.43987865681426	-1.40245769962127	0.168480669408274	0.467077727015172	-5.55288244744575
BAG2	0.117988051472897	5.57568337118685	1.40224311024412	0.168544282124493	0.467162926341162	-5.55316983535537
ATP11A	0.116375987897763	3.38804085340783	1.40212656915241	0.168578837316678	0.46716756789455	-5.55332589585236
PDE4B	0.155945926556883	5.43592856041284	1.40196918369485	0.16862551188567	0.467170882220139	-5.55353663253514
UQCRQ	-0.157422338431664	10.9713352687805	-1.40190080023223	0.168645794968123	0.467170882220139	-5.55362819026218
MAST2	-0.091933221171527	6.23140913491035	-1.40162354457305	0.168728050684312	0.467187498180833	-5.55399936286667
TMEM74B	-0.16540365407341	6.65709257706924	-1.40162009142058	0.168729075356387	0.467187498180833	-5.55400398531347
DSCR4	0.254991949735749	4.55727541136698	1.40154809870775	0.168750439235926	0.467187498180833	-5.55410035359918
HLA-A	0.101835398768613	12.3684893399772	1.40061491781892	0.169027551845831	0.467692161601596	-5.55534908937234
OR2H1	-0.209687366502689	5.68318649539728	-1.40060991316018	0.169029038958101	0.467692161601596	-5.5553557843271
COX6B1	-0.123138343766515	10.3398566190174	-1.4006017025324	0.169031478731996	0.467692161601596	-5.55536676800249
NEO1	-0.107289772620901	7.02571688500341	-1.39998279979309	0.169215463543559	0.467789238818106	-5.55619453054893
LOC100996747	-0.155050040473191	10.7886279085147	-1.39985743506696	0.169252750421847	0.467789238818106	-5.55636216153723
LOC101929876	-0.155050040473191	10.7886279085147	-1.39985743506696	0.169252750421847	0.467789238818106	-5.55636216153723
RPS26	-0.155050040473191	10.7886279085147	-1.39985743506696	0.169252750421847	0.467789238818106	-5.55636216153723
RPS26P11	-0.155050040473191	10.7886279085147	-1.39985743506696	0.169252750421847	0.467789238818106	-5.55636216153723
MKL1	-0.0865070861681154	5.06183865659872	-1.39981924609013	0.169264110132593	0.467789238818106	-5.55641322309046
CTSG	0.161417448698337	6.82880119080864	1.3990888960502	0.169481474608157	0.46826955895266	-5.5573895138706
GPN1	-0.0871253765191558	9.05368376278299	-1.39901384044016	0.169503824725051	0.46826955895266	-5.55748981786122
SIRPB1	-0.195636095186137	4.36943224976727	-1.39814913763749	0.169761482036647	0.468890189886602	-5.55864505176397
FAM96B	-0.0868292040647345	8.81694935718174	-1.3979159961608	0.169831003820015	0.468991040286641	-5.55895641572308
RER1	-0.0789581366354449	8.3318018748453	-1.39763279949606	0.169915481634834	0.469067121454486	-5.55933456594017
FER1L4	-0.108353166269034	5.94232049263573	-1.39760229561257	0.169924582919921	0.469067121454486	-5.55937529339315
H1F0	-0.104251324100089	9.62172438410882	-1.39723837996128	0.170033191791047	0.469157484380677	-5.55986111563316
HTR2C	-0.177877791602647	4.62218294717775	-1.39722300757393	0.170037780794229	0.469157484380677	-5.5598816350322
FPR2	0.183074309721789	4.4172955640877	1.39713838772924	0.170063043444724	0.469157484380677	-5.559994583795
CRTC3	0.0881064173106821	9.49621207744	1.39705011254514	0.170089400481762	0.469157484380677	-5.56011240502914
IGFBP7	0.140203719624786	9.21965976659418	1.39621987612061	0.170337446379949	0.469750473246568	-5.56122019516287
HPCAL4	-0.14434240443227	5.32197461187551	-1.39609033333687	0.17037617463477	0.46976609532521	-5.56139299122951
PARP3	0.1913133392558	6.30559354848318	1.39597710221709	0.170410031944002	0.469768283636085	-5.56154401741421
KIAA1751	-0.119146024545614	5.70921552513409	-1.39576353945549	0.170473903719634	0.469842000364024	-5.56182883445163
NUP50	-0.100241767763273	5.88522075108046	-1.39566657207939	0.170502910605075	0.469842000364024	-5.56195814154583
GUCY2F	-0.128794707359461	3.70703508458082	-1.39525965466561	0.170624677993278	0.470036488083707	-5.56250068186061
ZNF652	0.253639619117988	6.4134759951802	1.39503756021776	0.170691166824922	0.470036488083707	-5.56279673851564
ANXA8	-0.139624623886886	7.69736649803781	-1.39498862569571	0.170705819152022	0.470036488083707	-5.56286196354572
ANXA8L1	-0.139624623886886	7.69736649803781	-1.39498862569571	0.170705819152022	0.470036488083707	-5.56286196354572
ALOXE3	-0.120500654420482	5.47349669878744	-1.39432537945343	0.170904509565376	0.470275979386148	-5.56374580295749
LAMB3	-0.147954957059508	6.39118754927691	-1.39420300040566	0.170941190611937	0.470275979386148	-5.56390884322488
PLAC4	-0.152457587247786	4.78617537117645	-1.39410068207788	0.170971863493698	0.470275979386148	-5.56404514752539
TNFRSF25	-0.132790191754676	4.65072113143833	-1.39401278128667	0.170998217717019	0.470275979386148	-5.56416223813947
PRR15L	0.0894068706449869	8.58511050181999	1.3938694236954	0.17104120565005	0.470275979386148	-5.56435318713535
CBY1	-0.119748797428867	8.58423741782594	-1.39374827454305	0.17107754059536	0.470275979386148	-5.56451454114223
XRCC6	-0.150123921651638	7.30033335269996	-1.39355093918574	0.171136738081248	0.470275979386148	-5.5647773375068
PKP2	-0.13567165068211	4.95385391307723	-1.39346537225514	0.171162411753858	0.470275979386148	-5.56489127862745
HSPA14	-0.109789274802731	8.35308549735881	-1.39343959109309	0.171170147771853	0.470275979386148	-5.56492560763994
LAMA4	0.0902488208242771	5.66321288246166	1.39331397217823	0.171207845467461	0.470275979386148	-5.56509286779531
LAMTOR5	-0.104158616947327	10.0274189760879	-1.39319986275843	0.171242094804434	0.470275979386148	-5.5652447913542
HRASLS	-0.186211221930587	5.14214891197105	-1.39312359013374	0.171264990596325	0.470275979386148	-5.56534633329291
AKAP8	-0.0610021306783682	7.80017650232802	-1.39310644718794	0.171270136955059	0.470275979386148	-5.56536915504727
ZBTB16	0.18299203140279	6.95609630424495	1.39305338180376	0.171286068088657	0.470275979386148	-5.56543979737121
MACROD1	-0.135011227885763	7.54983677128313	-1.3930426594723	0.171289287255301	0.470275979386148	-5.5654540709833
MTUS2	-0.232256806550106	3.34381430251269	-1.39293021020575	0.171323050741419	0.470277802344296	-5.56560375792054
ARL6IP1	-0.127106272312414	10.2728452370428	-1.39194416734347	0.171619336817756	0.470998940544235	-5.56691586104069
CST8	0.177109535380381	6.16447713244502	1.39183533470617	0.171652063213545	0.470998940544235	-5.56706063040575
GPATCH8	-0.0936016824340496	7.41670143835495	-1.39129364074388	0.171815024796505	0.471355063199217	-5.56778104015824
SRSF5	-0.107294766108985	8.23464041101776	-1.39086392681476	0.171944384083531	0.471618882057686	-5.56835234473188
IL10RA	0.139394745928404	7.44988823071038	1.39057283976339	0.172032054672745	0.471768275002964	-5.56873925408282
SMG9	0.179328400219372	5.75569383679307	1.39024811701321	0.172129896728583	0.471945498402105	-5.56917078503066
LPIN1	0.126136178284487	6.55178169337	1.39007356628528	0.172182508375461	0.471957524402716	-5.56940271146666
HOXA11	0.124574422865605	4.7440949679588	1.39001316028617	0.172200718363153	0.471957524402716	-5.5694829670791
TMED5	0.108827503101558	8.03393046178799	1.38973830011801	0.172283596568004	0.472093604636105	-5.56984810732166
TFEC	0.124922504342647	6.53577110209636	1.38950361031466	0.172354386763197	0.47217036290586	-5.57015983113808
ZNF79	0.108112997771199	5.74784620242441	1.38942509773736	0.1723780737889	0.47217036290586	-5.57026410384671
ZNF586	-0.103008950487111	6.92382943684551	-1.3892844463041	0.17242051425234	0.472195579509878	-5.57045088994517
ASB7	-0.133514158679437	6.21379188102335	-1.3890977131743	0.172476872036442	0.472220311187291	-5.57069884639166
DNAH2	-0.136147197315623	3.90232528123613	-1.38903428867513	0.172496017388939	0.472220311187291	-5.57078305871406
TNFRSF13B	-0.139428302170202	6.45833039304337	-1.38860995737431	0.172624148693115	0.472480043273315	-5.57134637794152
CDIP1	0.25945316121425	3.71356395868407	1.38830964302624	0.172714876400491	0.472637319703038	-5.5717449647439
PRKCE	-0.184353462484799	6.01397598947091	-1.38782651440244	0.17286091161243	0.472904259608165	-5.57238602456855
EWSR1	-0.0792730750261229	6.01930499085268	-1.38772760538454	0.172890820636951	0.472904259608165	-5.57251724128407
GTF2IRD1	-0.0876215639049423	8.1354783367681	-1.38757129710536	0.172938094767739	0.472904259608165	-5.57272458890884
GZMH	0.255351003663415	4.9662600150176	1.38754661309349	0.172945561157378	0.472904259608165	-5.57275733105645
IFITM3	0.123707834016423	11.3861169439811	1.3871296103791	0.173071733430807	0.473158204461209	-5.57331038520032
STK39	-0.122161881862566	8.28286538551013	-1.38650335271809	0.17326135398721	0.473585478539878	-5.57414068283842
DNAAF2	-0.238048295577673	5.24781739483884	-1.38625723493456	0.173335918511391	0.473672057360796	-5.57446689483139
RRP7A	-0.104055744795124	6.07329611792753	-1.38617873706138	0.173359705678219	0.473672057360796	-5.57457092725858
UGT2B4	0.392062582626365	3.61449582482422	1.38580828564625	0.173471997532191	0.473874217652769	-5.57506181066161
GALK2	0.137927858648715	5.28016032883088	1.38564512293574	0.173521473576035	0.473874217652769	-5.57527797906436
ATP6V1C1	0.0982029312828644	6.63257487220341	1.38560463518493	0.173533752424504	0.473874217652769	-5.57533161625526
GAA	0.0967621404755152	8.39933313314061	1.38526991263396	0.173635290605118	0.474060378346949	-5.57577499415319
RS1	-0.19681816404132	5.25823602718703	-1.38508345191701	0.173691873491899	0.474123753808435	-5.5760219403596
SEH1L	-0.105028754395365	8.88965403896209	-1.38475745223987	0.173790834857076	0.474302762514279	-5.57645361779088
SNORD38B	-0.107083389938514	11.9789019472845	-1.38417908012968	0.173966514662021	0.474558348808244	-5.57721925131186
SNORD55	-0.107083389938514	11.9789019472845	-1.38417908012968	0.173966514662021	0.474558348808244	-5.57721925131186
SERPINB7	-0.17032491278578	3.66428186172714	-1.38395700265353	0.174034006982799	0.474558348808244	-5.57751315447983
ZNF764	0.101730979277031	6.88401518165549	1.38389439129436	0.174053039081073	0.474558348808244	-5.57759600827125
CACNA1S	-0.256879717743873	6.13370933403433	-1.38388930613031	0.174054584899245	0.474558348808244	-5.57760273733422
SCTR	0.269547585667019	4.95852217190378	1.3837896214693	0.174084889779601	0.474558348808244	-5.57773464287972
ZNF365	-0.114800789947822	6.582429208942	-1.38345321499202	0.174187190046504	0.47470401704031	-5.57817972178931
ORC5	-0.0919283999516948	4.94933381220412	-1.38335137134881	0.174218169598783	0.47470401704031	-5.57831444555785
SLC27A3	0.118133249842554	7.37786634927691	1.38328434932657	0.174238559182518	0.47470401704031	-5.57840310067084
ELF1	0.176734277422502	6.86342496151596	1.38288381872844	0.174360448013468	0.474945024036687	-5.5789328316848
AHSG	-0.182627250370518	3.81901450648267	-1.3824928679251	0.174479485248295	0.475016184919355	-5.57944975855578
USP21	0.143474924080967	7.31243777278468	1.38245902844731	0.174489791699048	0.475016184919355	-5.57949449589469
LOC728392	0.179862760995855	6.91242889973611	1.38243035912731	0.174498523849902	0.475016184919355	-5.57953239727121
FAF1	-0.187999796392065	6.94135011268207	-1.38235885417871	0.174520304425608	0.475016184919355	-5.57962692504277
CPNE1	0.150511638991051	7.44147337679278	1.38214611782988	0.174585116873801	0.475101578345712	-5.57990813100725
SF3B4	0.092036979271344	8.8538707013655	1.38198489953523	0.174634246204687	0.475144268494099	-5.58012121158573
DLK2	-0.214937768822326	5.71974000491061	-1.38152288273259	0.174775099582247	0.475402306638121	-5.58073172961522
LRPPRC	-0.0923979316275836	9.16449432177278	-1.38132953285808	0.174834071567054	0.475402306638121	-5.5809871709608
CHST3	0.154777251571773	4.67104921585464	1.38132079930044	0.174836735678243	0.475402306638121	-5.58099870840668
OR7E37P	-0.0987252867898527	8.08482442290686	-1.38123494656863	0.174862926132518	0.475402306638121	-5.58111212043493
CLEC2D	0.174782533831848	4.83874728814853	1.38104294716754	0.174921508958731	0.4754705948509	-5.58136572977874
SCUBE2	-0.247756400986725	8.96027080758482	-1.38086640468786	0.174975388985234	0.475526076262855	-5.58159889406846
DARS2	-0.158919412546677	6.8736145196597	-1.38048830749701	0.175090825908127	0.47574879604182	-5.5820981659936
ZNF835	-0.076914805510443	2.70441128222251	-1.38034694243709	0.175134001244961	0.475775122311359	-5.58228480467542
MAOA	0.195711074127691	6.83455450451794	1.37994039109356	0.175258215013331	0.475960305469205	-5.58282146165337
C20orf24	-0.0873826120264697	11.0322283467885	-1.37979495733766	0.175302665999462	0.475960305469205	-5.58301340267619
TGIF2-C20orf24	-0.0873826120264697	11.0322283467885	-1.37979495733766	0.175302665999462	0.475960305469205	-5.58301340267619
DNASE1L3	0.143564820734277	6.21183370000886	1.37956379610342	0.175373337056677	0.476010315103712	-5.58331844761197
PDIA3	-0.182853106894522	8.70648623313301	-1.37941944316885	0.175417480100174	0.476010315103712	-5.58350891507969
AHCTF1	-0.0992592794777993	6.78641665827364	-1.37940599112966	0.175421594164065	0.476010315103712	-5.58352666354383
RPGRIP1L	-0.10514673024406	5.37947075989403	-1.37867939302633	0.175643922108557	0.476522597922165	-5.58448509530786
CYFIP1	0.0577120451487324	10.4897348751488	1.37840696469262	0.175727337222253	0.476528957371396	-5.58484432849627
ZNF443	-0.101901999885433	5.08706974362777	-1.37824064896605	0.175778276677692	0.476528957371396	-5.58506360635434
LARS2	-0.072495876760298	6.79214045632304	-1.37814258299628	0.175808317840342	0.476528957371396	-5.58519288952442
LOC101930324	0.122331475884958	8.98638791233027	1.37812415456774	0.175813963579734	0.476528957371396	-5.58521718331659
NSF	0.122331475884958	8.98638791233027	1.37812415456774	0.175813963579734	0.476528957371396	-5.58521718331659
CXCR5	0.145842368089727	3.72159936072292	1.3778507415037	0.17589774298011	0.476588080473515	-5.58557758311566
UBE2N	-0.0900017763362388	8.20052109208111	-1.37783403185942	0.175902864161255	0.476588080473515	-5.58559960685169
IL18R1	0.232275533889766	4.11679622914403	1.37754522330128	0.175991396602637	0.476652837329339	-5.58598022557574
FOXF2	0.122219673532096	7.16067512292974	1.3775371838763	0.175993861530807	0.476652837329339	-5.58599081964029
REPS1	-0.183887554381897	3.26177579967557	-1.37685903140989	0.176201882675057	0.477125280931431	-5.58688426252496
OSGEPL1	-0.20489540600838	3.99079022397986	-1.37658641837775	0.176285559453796	0.477260904862716	-5.58724330843386
CSRP2	0.195095325815736	8.0547572860971	1.37623935631282	0.176392132349915	0.477458452358086	-5.58770031431918
PCSK1	-0.428375947831299	4.35250280764643	-1.37554740086335	0.176604760927694	0.477908415545371	-5.588611158239
ARF1	0.107056760790478	9.02834061130287	1.37531726408603	0.176675522766482	0.477908415545371	-5.58891400276821
MIR3620	0.107056760790478	9.02834061130287	1.37531726408603	0.176675522766482	0.477908415545371	-5.58891400276821
TNC	-0.139536067877403	6.61051964111172	-1.37526071746002	0.176692912926509	0.477908415545371	-5.58898840728715
RPL36	-0.149481777069253	11.2048423585515	-1.37501100684209	0.176769723923975	0.477940941523733	-5.58931694537505
ZNF184	-0.151048769338846	7.04524595882788	-1.37493272432768	0.176793808944286	0.477940941523733	-5.58941992859343
C12orf49	0.0850250944479769	7.94367739199995	1.37489357445514	0.176805855056922	0.477940941523733	-5.58947142953969
SEC61B	-0.108437609018926	11.4818088280159	-1.3746920160244	0.176867883070571	0.477982039433905	-5.58973655492309
KIAA0226	-0.074147854572043	7.22254732925654	-1.37433272665823	0.176978493259532	0.477982039433905	-5.59020906847732
LOC100127886	-0.288714316080791	3.56958494165313	-1.37433056506391	0.176979158885946	0.477982039433905	-5.59021191092349
ASMT	-0.195996954888283	3.80904886777249	-1.3741737923057	0.177027439566448	0.477982039433905	-5.59041805262601
SLC6A14	-0.191318051151001	5.3490896583866	-1.37408899776168	0.177053557646571	0.477982039433905	-5.59052954072502
PSG4	-0.113270805800007	7.39442171825706	-1.37394504907614	0.177097902972493	0.477982039433905	-5.59071879054853
PDYN	-0.130263211156337	2.80660880972079	-1.37392415918026	0.177104339098857	0.477982039433905	-5.59074625306947
CLCN4	0.134484571257317	4.20491021343542	1.37388115720147	0.177117588473663	0.477982039433905	-5.59080278364375
SPG21	0.0635343409097249	9.23044954050988	1.37383343513769	0.177132293054715	0.477982039433905	-5.59086551738
TCTN3	-0.0758863992699682	8.44346050682471	-1.37364277055851	0.177191051875149	0.477982039433905	-5.59111613854392
INTS1	-0.112552169162902	5.79327064326522	-1.37364255666948	0.177191117799717	0.477982039433905	-5.59111641967498
DDX42	-0.0881554933286061	8.93779715874605	-1.37313896542405	0.177346386545692	0.478296579542637	-5.59177821877553
MAPK1IP1L	0.0757863905488722	7.03618082993153	1.37303129523801	0.177379597377964	0.478296579542637	-5.59191968595461
SH3GL2	-0.245339975629214	4.44331795132202	-1.37277879337707	0.177457500344602	0.478296579542637	-5.59225140704548
VCAM1	0.171610464287976	8.92401042542699	1.37249686305463	0.177544513947798	0.478296579542637	-5.59262172393426
C11orf68	0.0890090395070162	8.31532541583778	1.37242845968478	0.177565630600447	0.478296579542637	-5.59271156168995
MIR6516	-0.169862522816894	5.87537857419918	-1.37239153273135	0.177577031045004	0.478296579542637	-5.59276005811665
SCARNA16	-0.169862522816894	5.87537857419918	-1.37239153273135	0.177577031045004	0.478296579542637	-5.59276005811665
SNHG20	-0.169862522816894	5.87537857419918	-1.37239153273135	0.177577031045004	0.478296579542637	-5.59276005811665
CA8	-0.308888399842547	4.01985829344787	-1.37182943972399	0.177750635647699	0.478673432767722	-5.59349811248724
PAPOLB	-0.134331579506005	2.24422115870841	-1.37165200689051	0.177805463686858	0.478730344525845	-5.59373103306152
FKBP10	0.220785322277387	5.15264836341238	1.3714923950906	0.177854796059209	0.47877244077477	-5.59394053613388
SLC31A2	0.175112169934011	7.10133012242489	1.37091082098497	0.178034636830951	0.479165773838636	-5.59470371065532
PDE11A	-0.128061285232991	6.23831324418002	-1.37064997503177	0.178115344114396	0.47929219870783	-5.59504591199492
NFIX	0.158913323650543	4.11005536525415	1.37022016760974	0.178248390716505	0.479543162354441	-5.59560964324954
HERC2P2	0.170629973841069	7.2306994520059	1.37002166644681	0.178309862522418	0.479543162354441	-5.59586994123503
HERC2P9	0.170629973841069	7.2306994520059	1.37002166644681	0.178309862522418	0.479543162354441	-5.59586994123503
LAX1	-0.109674696489388	6.85324879945021	-1.36980277396387	0.178377668087614	0.479634729028921	-5.59615693898842
RAPGEF5	0.0758064475785896	6.89468780637536	1.36897671718944	0.17863373218682	0.480232368384169	-5.59723963623211
NBPF9	0.0792640474778075	9.28207456415637	1.36883026381219	0.178679159942395	0.480263621729389	-5.59743152801825
ACTL7B	-0.131486218183799	3.25954692860215	-1.36820519043683	0.178873149086632	0.480694099153181	-5.59825032601739
ZBTB39	-0.14430351143598	7.47270092015026	-1.36786532887382	0.178978692031627	0.480844400718839	-5.5986953758764
SNAP25	-0.20238307450929	6.16579735258713	-1.36780714754348	0.178996764879078	0.480844400718839	-5.59877155445157
DCLRE1A	-0.230010551389577	5.76098296280773	-1.36737985064089	0.179129539134362	0.481110111913237	-5.59933093697821
SSRP1	-0.0929378723229283	6.76899323950698	-1.36709817452366	0.179217106100281	0.481254326870683	-5.59969959769083
T	-0.215573288991841	4.8556545641157	-1.36675583272944	0.179323577167159	0.481428948838365	-5.6001475653594
RALY	-0.121500961073525	8.10743913956071	-1.36667120914431	0.179349903308099	0.481428948838365	-5.60025828292217
LRRFIP2	-0.0853544854716742	7.00700798655886	-1.36606034414004	0.17954003002241	0.481538146547882	-5.60105732544434
PLA2G4A	0.18319140396809	5.02411121539803	1.36602349158693	0.17955150504786	0.481538146547882	-5.60110552007428
SEMA4D	0.172312011072052	5.99199117470846	1.36581543265283	0.179616300360804	0.481538146547882	-5.6013775909462
LOC101930235	-0.107234117523072	6.00743800443119	-1.36570000436196	0.179652255704878	0.481538146547882	-5.60152851594965
TRIM48	-0.107234117523072	6.00743800443119	-1.36570000436196	0.179652255704878	0.481538146547882	-5.60152851594965
TRIM49D1	-0.107234117523072	6.00743800443119	-1.36570000436196	0.179652255704878	0.481538146547882	-5.60152851594965
TRIM49D2P	-0.107234117523072	6.00743800443119	-1.36570000436196	0.179652255704878	0.481538146547882	-5.60152851594965
SERPINB3	-0.225763535151146	5.21039914791715	-1.36566962453161	0.179661719795208	0.481538146547882	-5.60156823631178
WARS2	0.125402428005369	6.59091256144636	1.36547874634017	0.179721192008792	0.481606694843629	-5.6018177832149
SEPT8	0.0813492007807798	6.06951906741167	1.36532703577516	0.179768471533778	0.481642550170078	-5.60201610123288
RPL7	-0.0917437834768208	12.6881499702902	-1.364382697939	0.180062983467331	0.482340661595745	-5.60325010145612
P2RX4	0.146755595749311	7.01473317536787	1.36415613031065	0.180133698731712	0.482439131306347	-5.60354605006428
MC4R	-0.0977340147819115	6.12629636138895	-1.36366109903309	0.180288280157487	0.482636242046042	-5.60419251747819
SCP2	0.115073609071932	10.0976363475524	1.36355719198185	0.180320739776259	0.482636242046042	-5.6043281838793
NR1D2	0.12143228164568	7.12803876971002	1.36350113384227	0.180338253700593	0.482636242046042	-5.60440137237164
